ensembl_gene_id,gene_id
ENSG00000112592,6908.0
ENSG00000112599,2979.0
ENSG00000112619,5961.0
ENSG00000112624,23506.0
ENSG00000112640,5528.0
ENSG00000112651,51069.0
ENSG00000112655,5754.0
ENSG00000112658,6722.0
ENSG00000112659,23113.0
ENSG00000112667,10591.0
ENSG00000112679,56940.0
ENSG00000112685,55770.0
ENSG00000112695,1347.0
ENSG00000112697,55754.0
ENSG00000112699,2762.0
ENSG00000112701,26054.0
ENSG00000112706,3617.0
ENSG00000112715,7422.0
ENSG00000112739,8899.0
ENSG00000112742,7272.0
ENSG00000112759,2030.0
ENSG00000112761,8838.0
ENSG00000112763,11120.0
ENSG00000112769,3910.0
ENSG00000112773,55603.0
ENSG00000112782,53405.0
ENSG00000112787,57666.0
ENSG00000112796,59084.0
ENSG00000112799,9450.0
ENSG00000112812,10279.0
ENSG00000112818,4224.0
ENSG00000112837,9096.0
ENSG00000112851,55914.0
ENSG00000112852,56133.0
ENSG00000112855,23438.0
ENSG00000112874,83594.0
ENSG00000112877,55722.0
ENSG00000112893,4124.0
ENSG00000112902,9037.0
ENSG00000112936,730.0
ENSG00000112941,11044.0
ENSG00000112964,2690.0
ENSG00000112972,3157.0
ENSG00000112977,1611.0
ENSG00000112981,8382.0
ENSG00000112983,10902.0
ENSG00000112984,10112.0
ENSG00000112992,23530.0
ENSG00000112996,10884.0
ENSG00000113013,3313.0
ENSG00000113048,23107.0
ENSG00000113068,5201.0
ENSG00000113070,1839.0
ENSG00000113073,83697.0
ENSG00000113083,4015.0
ENSG00000113088,3003.0
ENSG00000113100,1007.0
ENSG00000113108,10307.0
ENSG00000113119,55374.0
ENSG00000113140,6678.0
ENSG00000113141,3550.0
ENSG00000113161,3156.0
ENSG00000113163,10087.0
ENSG00000113194,23197.0
ENSG00000113196,9421.0
ENSG00000113205,56132.0
ENSG00000113209,26167.0
ENSG00000113211,56130.0
ENSG00000113212,56129.0
ENSG00000113231,8622.0
ENSG00000113240,57396.0
ENSG00000113248,56121.0
ENSG00000113249,26762.0
ENSG00000113262,2916.0
ENSG00000113263,3702.0
ENSG00000113269,55819.0
ENSG00000113272,54974.0
ENSG00000113273,411.0
ENSG00000113282,9685.0
ENSG00000113296,7060.0
ENSG00000113300,57472.0
ENSG00000113302,3593.0
ENSG00000113303,79908.0
ENSG00000113312,7265.0
ENSG00000113318,4437.0
ENSG00000113319,5924.0
ENSG00000113327,2566.0
ENSG00000113328,900.0
ENSG00000113356,10622.0
ENSG00000113360,29102.0
ENSG00000113361,1004.0
ENSG00000113368,4001.0
ENSG00000113369,57561.0
ENSG00000113384,64083.0
ENSG00000113387,10923.0
ENSG00000113389,4883.0
ENSG00000113391,83989.0
ENSG00000113396,28965.0
ENSG00000113407,6897.0
ENSG00000113430,50805.0
ENSG00000113441,4012.0
ENSG00000113448,5144.0
ENSG00000113456,5810.0
ENSG00000113460,55299.0
ENSG00000113492,64902.0
ENSG00000113494,5618.0
ENSG00000113504,10723.0
ENSG00000113520,3565.0
ENSG00000113522,10111.0
ENSG00000113525,3567.0
ENSG00000113532,7903.0
ENSG00000113552,10007.0
ENSG00000113555,51294.0
ENSG00000113558,6500.0
ENSG00000113569,9631.0
ENSG00000113575,5515.0
ENSG00000113578,2246.0
ENSG00000113580,2908.0
ENSG00000113583,56951.0
ENSG00000113593,23398.0
ENSG00000113594,3977.0
ENSG00000113595,373.0
ENSG00000113597,80006.0
ENSG00000113600,735.0
ENSG00000113615,10802.0
ENSG00000113621,79770.0
ENSG00000113638,23548.0
ENSG00000113643,5917.0
ENSG00000113645,23286.0
ENSG00000113648,9555.0
ENSG00000113649,10915.0
ENSG00000113657,1809.0
ENSG00000113658,4090.0
ENSG00000113712,1452.0
ENSG00000113716,22993.0
ENSG00000113719,57222.0
ENSG00000113721,5159.0
ENSG00000113722,1044.0
ENSG00000113732,8992.0
ENSG00000113734,662.0
ENSG00000113739,8614.0
ENSG00000113742,80315.0
ENSG00000113749,3274.0
ENSG00000113758,1627.0
ENSG00000113761,23567.0
ENSG00000113763,90249.0
ENSG00000113790,1962.0
ENSG00000113805,5067.0
ENSG00000113810,10051.0
ENSG00000113812,93973.0
ENSG00000113838,55171.0
ENSG00000113845,51300.0
ENSG00000113851,51185.0
ENSG00000113889,3827.0
ENSG00000113905,3273.0
ENSG00000113916,604.0
ENSG00000113924,3081.0
ENSG00000113946,10686.0
ENSG00000113966,84100.0
ENSG00000113971,27031.0
ENSG00000114013,942.0
ENSG00000114019,51421.0
ENSG00000114021,56954.0
ENSG00000114023,26355.0
ENSG00000114026,4968.0
ENSG00000114030,3836.0
ENSG00000114054,5096.0
ENSG00000114062,7337.0
ENSG00000114098,25852.0
ENSG00000114107,80321.0
ENSG00000114113,5948.0
ENSG00000114115,5947.0
ENSG00000114120,55186.0
ENSG00000114124,131890.0
ENSG00000114125,9616.0
ENSG00000114126,7029.0
ENSG00000114127,54464.0
ENSG00000114166,8850.0
ENSG00000114200,590.0
ENSG00000114204,5276.0
ENSG00000114209,11235.0
ENSG00000114248,79782.0
ENSG00000114251,7474.0
ENSG00000114268,5210.0
ENSG00000114270,1294.0
ENSG00000114279,2257.0
ENSG00000114302,5576.0
ENSG00000114315,3280.0
ENSG00000114316,7375.0
ENSG00000114331,23527.0
ENSG00000114346,1894.0
ENSG00000114349,2779.0
ENSG00000114353,2771.0
ENSG00000114354,10342.0
ENSG00000114374,8287.0
ENSG00000114378,3373.0
ENSG00000114383,11334.0
ENSG00000114388,10641.0
ENSG00000114391,6152.0
ENSG00000114395,11068.0
ENSG00000114405,57415.0
ENSG00000114416,8087.0
ENSG00000114423,868.0
ENSG00000114439,56987.0
ENSG00000114446,55081.0
ENSG00000114450,59345.0
ENSG00000114455,11148.0
ENSG00000114473,84223.0
ENSG00000114480,2632.0
ENSG00000114487,27136.0
ENSG00000114491,7372.0
ENSG00000114503,22916.0
ENSG00000114520,8723.0
ENSG00000114529,79669.0
ENSG00000114541,23150.0
ENSG00000114544,54946.0
ENSG00000114547,152015.0
ENSG00000114554,5361.0
ENSG00000114573,523.0
ENSG00000114626,80325.0
ENSG00000114631,50512.0
ENSG00000114638,7348.0
ENSG00000114646,10675.0
ENSG00000114648,23276.0
ENSG00000114650,22937.0
ENSG00000114654,79825.0
ENSG00000114656,57501.0
ENSG00000114670,79858.0
ENSG00000114686,11222.0
ENSG00000114698,57088.0
ENSG00000114735,51409.0
ENSG00000114737,1154.0
ENSG00000114738,7867.0
ENSG00000114739,93.0
ENSG00000114742,57599.0
ENSG00000114744,51122.0
ENSG00000114745,64689.0
ENSG00000114757,51555.0
ENSG00000114767,9136.0
ENSG00000114770,10057.0
ENSG00000114771,13.0
ENSG00000114779,84836.0
ENSG00000114784,10289.0
ENSG00000114786,100526760.0
ENSG00000114790,26084.0
ENSG00000114796,54800.0
ENSG00000114805,23007.0
ENSG00000114812,7433.0
ENSG00000114841,25981.0
ENSG00000114850,6747.0
ENSG00000114853,92999.0
ENSG00000114854,7134.0
ENSG00000114857,4820.0
ENSG00000114859,1181.0
ENSG00000114861,27086.0
ENSG00000114867,1981.0
ENSG00000114902,28972.0
ENSG00000114904,6787.0
ENSG00000114923,6508.0
ENSG00000114933,54891.0
ENSG00000114942,1933.0
ENSG00000114948,8745.0
ENSG00000114956,1716.0
ENSG00000114978,55233.0
ENSG00000114982,55683.0
ENSG00000114988,81562.0
ENSG00000114993,6242.0
ENSG00000114999,150465.0
ENSG00000115008,3552.0
ENSG00000115009,6364.0
ENSG00000115020,200576.0
ENSG00000115041,30818.0
ENSG00000115042,51011.0
ENSG00000115053,4691.0
ENSG00000115073,10120.0
ENSG00000115084,80255.0
ENSG00000115085,7535.0
ENSG00000115091,10096.0
ENSG00000115107,55240.0
ENSG00000115109,57669.0
ENSG00000115112,29842.0
ENSG00000115128,51639.0
ENSG00000115129,9540.0
ENSG00000115137,51277.0
ENSG00000115138,5443.0
ENSG00000115145,10254.0
ENSG00000115155,9381.0
ENSG00000115159,2820.0
ENSG00000115163,1058.0
ENSG00000115165,9595.0
ENSG00000115170,90.0
ENSG00000115183,85461.0
ENSG00000115194,7781.0
ENSG00000115204,4358.0
ENSG00000115207,2976.0
ENSG00000115211,8890.0
ENSG00000115216,29959.0
ENSG00000115221,3694.0
ENSG00000115226,64838.0
ENSG00000115232,3676.0
ENSG00000115233,10213.0
ENSG00000115234,9784.0
ENSG00000115239,51130.0
ENSG00000115241,5496.0
ENSG00000115252,5136.0
ENSG00000115255,92840.0
ENSG00000115257,54760.0
ENSG00000115263,2641.0
ENSG00000115266,10297.0
ENSG00000115267,64135.0
ENSG00000115268,6209.0
ENSG00000115271,25801.0
ENSG00000115274,83444.0
ENSG00000115275,7841.0
ENSG00000115282,64427.0
ENSG00000115286,374291.0
ENSG00000115289,84759.0
ENSG00000115290,2888.0
ENSG00000115295,79745.0
ENSG00000115297,3196.0
ENSG00000115306,6711.0
ENSG00000115307,550.0
ENSG00000115310,57142.0
ENSG00000115317,27429.0
ENSG00000115318,84695.0
ENSG00000115325,1796.0
ENSG00000115339,2591.0
ENSG00000115350,56655.0
ENSG00000115353,6869.0
ENSG00000115355,55704.0
ENSG00000115361,33.0
ENSG00000115363,84141.0
ENSG00000115364,9801.0
ENSG00000115365,10314.0
ENSG00000115368,84128.0
ENSG00000115380,2202.0
ENSG00000115386,5967.0
ENSG00000115392,55120.0
ENSG00000115414,2335.0
ENSG00000115415,6772.0
ENSG00000115419,2744.0
ENSG00000115421,64895.0
ENSG00000115423,1768.0
ENSG00000115425,55825.0
ENSG00000115446,25972.0
ENSG00000115457,3485.0
ENSG00000115459,84173.0
ENSG00000115461,3488.0
ENSG00000115464,9736.0
ENSG00000115468,80303.0
ENSG00000115474,3769.0
ENSG00000115484,10575.0
ENSG00000115486,2677.0
ENSG00000115488,4759.0
ENSG00000115504,23301.0
ENSG00000115507,5013.0
ENSG00000115514,10190.0
ENSG00000115520,80219.0
ENSG00000115523,10578.0
ENSG00000115524,23451.0
ENSG00000115525,8869.0
ENSG00000115526,9486.0
ENSG00000115539,79031.0
ENSG00000115540,25843.0
ENSG00000115541,3336.0
ENSG00000115548,55818.0
ENSG00000115556,84812.0
ENSG00000115561,51652.0
ENSG00000115568,7701.0
ENSG00000115590,7850.0
ENSG00000115592,53632.0
ENSG00000115593,150572.0
ENSG00000115594,3554.0
ENSG00000115596,7475.0
ENSG00000115598,8808.0
ENSG00000115602,9173.0
ENSG00000115604,8809.0
ENSG00000115607,8807.0
ENSG00000115616,6549.0
ENSG00000115641,2274.0
ENSG00000115648,79083.0
ENSG00000115649,27013.0
ENSG00000115652,80146.0
ENSG00000115657,10058.0
ENSG00000115661,8576.0
ENSG00000115665,60482.0
ENSG00000115677,3069.0
ENSG00000115685,5510.0
ENSG00000115687,23178.0
ENSG00000115694,10494.0
ENSG00000115705,7173.0
ENSG00000115718,5624.0
ENSG00000115738,3398.0
ENSG00000115750,9014.0
ENSG00000115756,3241.0
ENSG00000115758,4953.0
ENSG00000115760,57448.0
ENSG00000115761,79954.0
ENSG00000115762,55041.0
ENSG00000115806,26003.0
ENSG00000115808,6801.0
ENSG00000115816,10153.0
ENSG00000115825,23683.0
ENSG00000115827,80067.0
ENSG00000115828,25797.0
ENSG00000115839,22930.0
ENSG00000115840,8604.0
ENSG00000115841,151393.0
ENSG00000115844,1746.0
ENSG00000115850,3938.0
ENSG00000115866,1615.0
ENSG00000115875,6432.0
ENSG00000115884,6382.0
ENSG00000115896,5334.0
ENSG00000115902,6509.0
ENSG00000115904,6654.0
ENSG00000115919,8942.0
ENSG00000115935,7456.0
ENSG00000115942,4999.0
ENSG00000115944,9167.0
ENSG00000115946,56902.0
ENSG00000115947,5000.0
ENSG00000115956,5341.0
ENSG00000115963,390.0
ENSG00000115966,1386.0
ENSG00000115970,63892.0
ENSG00000115977,22848.0
ENSG00000115993,66008.0
ENSG00000115998,54980.0
ENSG00000116001,7072.0
ENSG00000116005,51449.0
ENSG00000116014,84634.0
ENSG00000116016,2034.0
ENSG00000116017,1820.0
ENSG00000116030,7341.0
ENSG00000116031,50489.0
ENSG00000116032,116444.0
ENSG00000116035,25806.0
ENSG00000116039,525.0
ENSG00000116044,4780.0
ENSG00000116062,2956.0
ENSG00000116095,65977.0
ENSG00000116096,6697.0
ENSG00000116106,2043.0
ENSG00000116117,117583.0
ENSG00000116120,10056.0
ENSG00000116127,7840.0
ENSG00000116128,607.0
ENSG00000116132,5396.0
ENSG00000116133,1718.0
ENSG00000116138,23341.0
ENSG00000116141,4139.0
ENSG00000116147,7143.0
ENSG00000116151,79906.0
ENSG00000116157,2882.0
ENSG00000116161,27101.0
ENSG00000116171,6342.0
ENSG00000116176,25823.0
ENSG00000116183,60676.0
ENSG00000116191,55103.0
ENSG00000116194,9068.0
ENSG00000116198,9731.0
ENSG00000116199,9917.0
ENSG00000116205,127428.0
ENSG00000116209,9528.0
ENSG00000116212,115353.0
ENSG00000116213,49856.0
ENSG00000116218,7827.0
ENSG00000116221,51253.0
ENSG00000116237,23463.0
ENSG00000116251,6146.0
ENSG00000116254,26038.0
ENSG00000116260,5768.0
ENSG00000116266,6814.0
ENSG00000116273,148479.0
ENSG00000116285,54206.0
ENSG00000116288,11315.0
ENSG00000116299,57535.0
ENSG00000116329,4985.0
ENSG00000116337,271.0
ENSG00000116350,6429.0
ENSG00000116353,51102.0
ENSG00000116396,3749.0
ENSG00000116406,80267.0
ENSG00000116455,79084.0
ENSG00000116459,515.0
ENSG00000116473,5906.0
ENSG00000116478,3065.0
ENSG00000116489,829.0
ENSG00000116497,64766.0
ENSG00000116514,127544.0
ENSG00000116521,10067.0
ENSG00000116525,55223.0
ENSG00000116539,55870.0
ENSG00000116544,58512.0
ENSG00000116560,6421.0
ENSG00000116574,58480.0
ENSG00000116580,54856.0
ENSG00000116584,9181.0
ENSG00000116586,28956.0
ENSG00000116604,4209.0
ENSG00000116641,85440.0
ENSG00000116649,6723.0
ENSG00000116652,79469.0
ENSG00000116661,26232.0
ENSG00000116663,26270.0
ENSG00000116667,81563.0
ENSG00000116668,54823.0
ENSG00000116670,10459.0
ENSG00000116675,9829.0
ENSG00000116678,3953.0
ENSG00000116679,10625.0
ENSG00000116685,90231.0
ENSG00000116688,9927.0
ENSG00000116690,10216.0
ENSG00000116691,60672.0
ENSG00000116698,9887.0
ENSG00000116701,4688.0
ENSG00000116703,5132.0
ENSG00000116704,23169.0
ENSG00000116711,5321.0
ENSG00000116717,1647.0
ENSG00000116721,65121.0
ENSG00000116726,390999.0
ENSG00000116729,79971.0
ENSG00000116731,7799.0
ENSG00000116741,5997.0
ENSG00000116745,6121.0
ENSG00000116747,6738.0
ENSG00000116748,270.0
ENSG00000116750,51377.0
ENSG00000116752,10286.0
ENSG00000116754,9295.0
ENSG00000116761,1491.0
ENSG00000116771,79814.0
ENSG00000116774,56944.0
ENSG00000116783,51086.0
ENSG00000116785,10878.0
ENSG00000116786,23207.0
ENSG00000116791,1429.0
ENSG00000116793,10745.0
ENSG00000116809,7709.0
ENSG00000116815,965.0
ENSG00000116819,339488.0
ENSG00000116824,914.0
ENSG00000116830,8458.0
ENSG00000116833,2494.0
ENSG00000116852,23046.0
ENSG00000116857,252839.0
ENSG00000116863,54936.0
ENSG00000116871,55700.0
ENSG00000116874,10352.0
ENSG00000116882,51179.0
ENSG00000116885,127700.0
ENSG00000116898,64960.0
ENSG00000116903,149371.0
ENSG00000116906,8443.0
ENSG00000116918,7257.0
ENSG00000116922,54955.0
ENSG00000116954,64121.0
ENSG00000116957,6905.0
ENSG00000116962,4811.0
ENSG00000116977,3964.0
ENSG00000116981,84618.0
ENSG00000116983,51440.0
ENSG00000116984,4548.0
ENSG00000116985,656.0
ENSG00000116990,4610.0
ENSG00000116991,57568.0
ENSG00000116996,57829.0
ENSG00000117000,6018.0
ENSG00000117009,8564.0
ENSG00000117010,127396.0
ENSG00000117013,9132.0
ENSG00000117016,9783.0
ENSG00000117020,10000.0
ENSG00000117036,2117.0
ENSG00000117054,34.0
ENSG00000117069,81849.0
ENSG00000117090,6504.0
ENSG00000117091,962.0
ENSG00000117114,23266.0
ENSG00000117115,11240.0
ENSG00000117118,6390.0
ENSG00000117122,4237.0
ENSG00000117133,80135.0
ENSG00000117139,10765.0
ENSG00000117143,6675.0
ENSG00000117148,81569.0
ENSG00000117151,1486.0
ENSG00000117152,5999.0
ENSG00000117153,59349.0
ENSG00000117154,84966.0
ENSG00000117155,117178.0
ENSG00000117174,54680.0
ENSG00000117215,26279.0
ENSG00000117222,5929.0
ENSG00000117226,2635.0
ENSG00000117228,2633.0
ENSG00000117242,100861548.0
ENSG00000117245,57576.0
ENSG00000117262,653519.0
ENSG00000117266,5129.0
ENSG00000117280,8934.0
ENSG00000117281,11126.0
ENSG00000117298,1889.0
ENSG00000117305,3155.0
ENSG00000117308,2582.0
ENSG00000117318,3399.0
ENSG00000117322,1380.0
ENSG00000117335,4179.0
ENSG00000117360,9129.0
ENSG00000117362,51107.0
ENSG00000117385,64175.0
ENSG00000117394,6513.0
ENSG00000117395,10969.0
ENSG00000117399,991.0
ENSG00000117400,4352.0
ENSG00000117407,9048.0
ENSG00000117408,9670.0
ENSG00000117410,533.0
ENSG00000117411,8704.0
ENSG00000117419,79033.0
ENSG00000117425,8643.0
ENSG00000117448,10327.0
ENSG00000117450,5052.0
ENSG00000117461,8503.0
ENSG00000117472,10103.0
ENSG00000117475,8548.0
ENSG00000117477,57821.0
ENSG00000117479,10560.0
ENSG00000117480,2166.0
ENSG00000117481,387338.0
ENSG00000117500,50999.0
ENSG00000117501,80133.0
ENSG00000117505,1810.0
ENSG00000117507,388714.0
ENSG00000117519,1266.0
ENSG00000117523,23215.0
ENSG00000117525,2152.0
ENSG00000117528,5825.0
ENSG00000117533,8674.0
ENSG00000117543,51611.0
ENSG00000117560,356.0
ENSG00000117569,58155.0
ENSG00000117586,7292.0
ENSG00000117592,9588.0
ENSG00000117593,55157.0
ENSG00000117594,3290.0
ENSG00000117595,3664.0
ENSG00000117597,27042.0
ENSG00000117601,462.0
ENSG00000117602,11123.0
ENSG00000117614,25949.0
ENSG00000117616,57035.0
ENSG00000117620,23443.0
ENSG00000117625,55758.0
ENSG00000117632,3925.0
ENSG00000117640,56181.0
ENSG00000117643,57134.0
ENSG00000117650,4751.0
ENSG00000117676,6195.0
ENSG00000117682,79947.0
ENSG00000117691,29937.0
ENSG00000117697,25936.0
ENSG00000117707,5629.0
ENSG00000117713,8289.0
ENSG00000117724,1063.0
ENSG00000117748,6118.0
ENSG00000117751,5511.0
ENSG00000117758,23673.0
ENSG00000117791,54996.0
ENSG00000117834,200010.0
ENSG00000117859,114883.0
ENSG00000117862,51060.0
ENSG00000117868,57488.0
ENSG00000117877,10849.0
ENSG00000117899,23184.0
ENSG00000117906,5955.0
ENSG00000117971,1143.0
ENSG00000117983,727897.0
ENSG00000117984,1509.0
ENSG00000118004,78989.0
ENSG00000118007,10274.0
ENSG00000118017,51146.0
ENSG00000118046,6794.0
ENSG00000118058,4297.0
ENSG00000118094,11181.0
ENSG00000118096,56912.0
ENSG00000118113,4317.0
ENSG00000118137,335.0
ENSG00000118156,84215.0
ENSG00000118160,6543.0
ENSG00000118162,11133.0
ENSG00000118181,6230.0
ENSG00000118193,9928.0
ENSG00000118194,7139.0
ENSG00000118197,83479.0
ENSG00000118200,23271.0
ENSG00000118217,22926.0
ENSG00000118231,1421.0
ENSG00000118242,55686.0
ENSG00000118245,7141.0
ENSG00000118246,22868.0
ENSG00000118257,8828.0
ENSG00000118260,1385.0
ENSG00000118263,8609.0
ENSG00000118271,7276.0
ENSG00000118276,9331.0
ENSG00000118292,79630.0
ENSG00000118298,23632.0
ENSG00000118307,55259.0
ENSG00000118308,4033.0
ENSG00000118322,23120.0
ENSG00000118363,9789.0
ENSG00000118369,57558.0
ENSG00000118402,6785.0
ENSG00000118407,27145.0
ENSG00000118412,9994.0
ENSG00000118418,9324.0
ENSG00000118420,90025.0
ENSG00000118432,1268.0
ENSG00000118434,81833.0
ENSG00000118454,81573.0
ENSG00000118473,84251.0
ENSG00000118482,23469.0
ENSG00000118491,153918.0
ENSG00000118492,79747.0
ENSG00000118495,5325.0
ENSG00000118496,84085.0
ENSG00000118503,7128.0
ENSG00000118507,9465.0
ENSG00000118508,10981.0
ENSG00000118513,4602.0
ENSG00000118514,64577.0
ENSG00000118515,6446.0
ENSG00000118518,81847.0
ENSG00000118520,383.0
ENSG00000118523,1490.0
ENSG00000118526,6943.0
ENSG00000118557,83449.0
ENSG00000118564,26234.0
ENSG00000118579,80306.0
ENSG00000118596,9194.0
ENSG00000118600,10329.0
ENSG00000118620,80264.0
ENSG00000118640,8673.0
ENSG00000118655,64858.0
ENSG00000118680,103910.0
ENSG00000118689,2309.0
ENSG00000118690,84071.0
ENSG00000118702,2691.0
ENSG00000118705,6185.0
ENSG00000118707,60436.0
ENSG00000118729,845.0
ENSG00000118733,118427.0
ENSG00000118762,5311.0
ENSG00000118777,9429.0
ENSG00000118785,6696.0
ENSG00000118804,100631383.0
ENSG00000118816,10983.0
ENSG00000118849,5918.0
ENSG00000118855,64747.0
ENSG00000118873,25782.0
ENSG00000118894,196483.0
ENSG00000118898,5493.0
ENSG00000118900,29855.0
ENSG00000118903,690.0
ENSG00000118922,11278.0
ENSG00000118939,7347.0
ENSG00000118946,27253.0
ENSG00000118960,64342.0
ENSG00000118961,60526.0
ENSG00000118965,57539.0
ENSG00000118971,894.0
ENSG00000118972,8074.0
ENSG00000118976,360227.0
ENSG00000118985,22936.0
ENSG00000118990,100132510.0
ENSG00000118997,56171.0
ENSG00000119004,57404.0
ENSG00000119013,4709.0
ENSG00000119041,9330.0
ENSG00000119042,23314.0
ENSG00000119048,7320.0
ENSG00000119121,140803.0
ENSG00000119125,9615.0
ENSG00000119138,687.0
ENSG00000119139,9414.0
ENSG00000119147,84417.0
ENSG00000119185,9270.0
ENSG00000119203,51692.0
ENSG00000119227,80235.0
ENSG00000119231,205564.0
ENSG00000119242,80212.0
ENSG00000119280,84886.0
ENSG00000119283,440730.0
ENSG00000119285,55127.0
ENSG00000119314,9991.0
ENSG00000119318,5887.0
ENSG00000119321,23307.0
ENSG00000119326,8727.0
ENSG00000119328,54942.0
ENSG00000119333,89891.0
ENSG00000119335,6418.0
ENSG00000119383,5524.0
ENSG00000119392,2733.0
ENSG00000119396,51552.0
ENSG00000119397,11064.0
ENSG00000119401,22954.0
ENSG00000119402,26190.0
ENSG00000119403,26147.0
ENSG00000119408,10783.0
ENSG00000119411,54836.0
ENSG00000119414,5537.0
ENSG00000119421,4702.0
ENSG00000119431,81932.0
ENSG00000119440,286310.0
ENSG00000119446,92400.0
ENSG00000119457,57864.0
ENSG00000119471,84263.0
ENSG00000119487,79109.0
ENSG00000119508,8013.0
ENSG00000119509,27130.0
ENSG00000119514,79695.0
ENSG00000119522,57706.0
ENSG00000119523,85365.0
ENSG00000119535,1441.0
ENSG00000119537,2531.0
ENSG00000119541,9525.0
ENSG00000119547,9480.0
ENSG00000119559,148223.0
ENSG00000119574,84878.0
ENSG00000119596,56252.0
ENSG00000119599,26094.0
ENSG00000119608,283571.0
ENSG00000119614,338917.0
ENSG00000119616,51077.0
ENSG00000119630,5228.0
ENSG00000119632,83982.0
ENSG00000119636,80127.0
ENSG00000119638,91754.0
ENSG00000119640,97.0
ENSG00000119650,112752.0
ENSG00000119655,10577.0
ENSG00000119660,646701.0
ENSG00000119661,83544.0
ENSG00000119669,64207.0
ENSG00000119673,10965.0
ENSG00000119681,4053.0
ENSG00000119682,9870.0
ENSG00000119684,27030.0
ENSG00000119685,23093.0
ENSG00000119686,55640.0
ENSG00000119688,5826.0
ENSG00000119689,1743.0
ENSG00000119698,57718.0
ENSG00000119699,7043.0
ENSG00000119703,79696.0
ENSG00000119705,81892.0
ENSG00000119707,58517.0
ENSG00000119711,4329.0
ENSG00000119714,8111.0
ENSG00000119715,2103.0
ENSG00000119718,8892.0
ENSG00000119720,55051.0
ENSG00000119723,51004.0
ENSG00000119725,57862.0
ENSG00000119729,23433.0
ENSG00000119737,10936.0
ENSG00000119760,9913.0
ENSG00000119771,114818.0
ENSG00000119772,1788.0
ENSG00000119777,54867.0
ENSG00000119778,54454.0
ENSG00000119782,2281.0
ENSG00000119787,64225.0
ENSG00000119801,51646.0
ENSG00000119812,25940.0
ENSG00000119820,84272.0
ENSG00000119844,54812.0
ENSG00000119862,29094.0
ENSG00000119865,25927.0
ENSG00000119866,53335.0
ENSG00000119878,9419.0
ENSG00000119888,4072.0
ENSG00000119899,26503.0
ENSG00000119900,79627.0
ENSG00000119906,55719.0
ENSG00000119912,3416.0
ENSG00000119913,6975.0
ENSG00000119915,83401.0
ENSG00000119917,3437.0
ENSG00000119919,159296.0
ENSG00000119922,3433.0
ENSG00000119927,57678.0
ENSG00000119929,51076.0
ENSG00000119938,5507.0
ENSG00000119943,84795.0
ENSG00000119946,26507.0
ENSG00000119950,4601.0
ENSG00000119953,10285.0
ENSG00000119965,80007.0
ENSG00000119969,3070.0
ENSG00000119973,2834.0
ENSG00000119977,26123.0
ENSG00000119979,404636.0
ENSG00000119986,60370.0
ENSG00000120008,55717.0
ENSG00000120029,79591.0
ENSG00000120049,30819.0
ENSG00000120051,159686.0
ENSG00000120053,2805.0
ENSG00000120054,1369.0
ENSG00000120055,79946.0
ENSG00000120057,6425.0
ENSG00000120063,10672.0
ENSG00000120068,3218.0
ENSG00000120071,284058.0
ENSG00000120075,3215.0
ENSG00000120088,1394.0
ENSG00000120093,3213.0
ENSG00000120094,3211.0
ENSG00000120129,1843.0
ENSG00000120137,79646.0
ENSG00000120149,4488.0
ENSG00000120156,7010.0
ENSG00000120158,10171.0
ENSG00000120159,79886.0
ENSG00000120160,54586.0
ENSG00000120162,79817.0
ENSG00000120210,11172.0
ENSG00000120211,3641.0
ENSG00000120215,2315.0
ENSG00000120217,29126.0
ENSG00000120235,3443.0
ENSG00000120242,3445.0
ENSG00000120251,2891.0
ENSG00000120253,348995.0
ENSG00000120254,25902.0
ENSG00000120256,84918.0
ENSG00000120262,80129.0
ENSG00000120265,5110.0
ENSG00000120278,57480.0
ENSG00000120279,80177.0
ENSG00000120280,80231.0
ENSG00000120289,4115.0
ENSG00000120306,84418.0
ENSG00000120314,54853.0
ENSG00000120318,64411.0
ENSG00000120322,56128.0
ENSG00000120324,56126.0
ENSG00000120327,56122.0
ENSG00000120328,56124.0
ENSG00000120329,83884.0
ENSG00000120332,63923.0
ENSG00000120333,63931.0
ENSG00000120334,91687.0
ENSG00000120337,8995.0
ENSG00000120341,89866.0
ENSG00000120370,92344.0
ENSG00000120436,2853.0
ENSG00000120437,39.0
ENSG00000120438,6950.0
ENSG00000120440,83887.0
ENSG00000120451,399979.0
ENSG00000120457,3762.0
ENSG00000120458,79684.0
ENSG00000120471,63970.0
ENSG00000120498,56159.0
ENSG00000120500,407.0
ENSG00000120509,51248.0
ENSG00000120519,84068.0
ENSG00000120526,84955.0
ENSG00000120533,56943.0
ENSG00000120539,84930.0
ENSG00000120549,56243.0
ENSG00000120555,285961.0
ENSG00000120563,84569.0
ENSG00000120594,84898.0
ENSG00000120616,80314.0
ENSG00000120645,440073.0
ENSG00000120647,84318.0
ENSG00000120656,6883.0
ENSG00000120658,55068.0
ENSG00000120659,8600.0
ENSG00000120662,9617.0
ENSG00000120664,100507135.0
ENSG00000120669,54937.0
ENSG00000120675,29103.0
ENSG00000120685,80209.0
ENSG00000120686,51569.0
ENSG00000120688,11193.0
ENSG00000120690,1997.0
ENSG00000120693,4093.0
ENSG00000120694,10808.0
ENSG00000120696,84078.0
ENSG00000120697,29880.0
ENSG00000120699,11340.0
ENSG00000120705,2107.0
ENSG00000120708,7045.0
